date,Region,States,Max.Demand Met during the day(MW),Shortage during maximum Demand(MW),Energy Met (MU),temp_avg_karnataka,Month,Season,DayName,MonthName,Year,Quarter
2021-06-25,SR,Karnataka,9922.0,0.0,195.4,25.531267605633804,6,Monsoon,Friday,June,2021,2
2021-06-26,SR,Karnataka,10925.0,0.0,196.3,25.32352112676057,6,Monsoon,Saturday,June,2021,2
2021-06-27,SR,Karnataka,8500.0,0.0,164.9,23.920563380281695,6,Monsoon,Sunday,June,2021,2
2021-06-28,SR,Karnataka,10093.0,0.0,184.2,24.848169014084505,6,Monsoon,Monday,June,2021,2
2021-06-29,SR,Karnataka,10660.0,0.0,199.4,26.44661971830987,6,Monsoon,Tuesday,June,2021,2
2021-06-30,SR,Karnataka,11071.0,0.0,211.0,26.75014084507042,6,Monsoon,Wednesday,June,2021,2
2021-07-01,SR,Karnataka,11305.0,0.0,215.9,26.025211267605627,7,Monsoon,Thursday,July,2021,3
2021-07-02,SR,Karnataka,11408.0,0.0,212.6,25.12169014084506,7,Monsoon,Friday,July,2021,3
2021-07-03,SR,Karnataka,11172.0,0.0,210.5,25.57028169014085,7,Monsoon,Saturday,July,2021,3
2021-07-04,SR,Karnataka,10523.0,0.0,199.5,24.902676056338024,7,Monsoon,Sunday,July,2021,3
2021-07-05,SR,Karnataka,10182.0,0.0,196.4,25.43788732394366,7,Monsoon,Monday,July,2021,3
2021-07-06,SR,Karnataka,10388.0,0.0,200.2,25.4787323943662,7,Monsoon,Tuesday,July,2021,3
2021-07-07,SR,Karnataka,9854.0,0.0,194.8,25.28549295774648,7,Monsoon,Wednesday,July,2021,3
2021-07-08,SR,Karnataka,9998.0,0.0,191.6,24.927887323943654,7,Monsoon,Thursday,July,2021,3
2021-07-09,SR,Karnataka,9957.0,0.0,185.9,24.666901408450716,7,Monsoon,Friday,July,2021,3
2021-07-10,SR,Karnataka,9050.0,0.0,169.2,24.15598591549297,7,Monsoon,Saturday,July,2021,3
2021-07-11,SR,Karnataka,8143.0,0.0,152.5,23.64507042253522,7,Monsoon,Sunday,July,2021,3
2021-07-12,SR,Karnataka,8598.0,0.0,165.7,24.05999999999999,7,Monsoon,Monday,July,2021,3
2021-07-13,SR,Karnataka,8687.0,0.0,166.3,24.63859154929577,7,Monsoon,Tuesday,July,2021,3
2021-07-14,SR,Karnataka,8231.0,0.0,160.3,24.608450704225355,7,Monsoon,Wednesday,July,2021,3
2021-07-15,SR,Karnataka,7798.0,0.0,153.1,24.546619718309856,7,Monsoon,Thursday,July,2021,3
2021-07-16,SR,Karnataka,8573.0,0.0,159.2,24.994366197183105,7,Monsoon,Friday,July,2021,3
2021-07-17,SR,Karnataka,8157.75,0.0,153.375,24.636126760563382,7,Monsoon,Saturday,July,2021,3
2021-07-18,SR,Karnataka,7742.5,0.0,147.55,24.27788732394366,7,Monsoon,Sunday,July,2021,3
2021-07-19,SR,Karnataka,7689.0,0.0,146.9,24.815774647887334,7,Monsoon,Monday,July,2021,3
2021-07-20,SR,Karnataka,7967.0,0.0,147.5,24.820422535211275,7,Monsoon,Tuesday,July,2021,3
2021-07-21,SR,Karnataka,7295.0,0.0,140.8,24.543661971830993,7,Monsoon,Wednesday,July,2021,3
2021-07-22,SR,Karnataka,7903.0,0.0,145.6,23.769577464788725,7,Monsoon,Thursday,July,2021,3
2021-07-23,SR,Karnataka,7466.0,0.0,144.8,24.646056338028167,7,Monsoon,Friday,July,2021,3
2021-07-24,SR,Karnataka,7847.0,0.0,145.6,25.304788732394364,7,Monsoon,Saturday,July,2021,3
2021-07-25,SR,Karnataka,6577.0,0.0,131.5,24.970563380281693,7,Monsoon,Sunday,July,2021,3
2021-07-26,SR,Karnataka,7642.0,0.0,149.1,24.748309859154936,7,Monsoon,Monday,July,2021,3
2021-07-27,SR,Karnataka,8243.0,0.0,161.3,24.86577464788734,7,Monsoon,Tuesday,July,2021,3
2021-07-28,SR,Karnataka,9029.0,0.0,170.0,25.136338028169007,7,Monsoon,Wednesday,July,2021,3
2021-07-29,SR,Karnataka,9598.0,0.0,175.5,24.913098591549293,7,Monsoon,Thursday,July,2021,3
2021-07-30,SR,Karnataka,9897.0,0.0,182.1,24.668450704225357,7,Monsoon,Friday,July,2021,3
2021-07-31,SR,Karnataka,9901.0,0.0,182.2,24.703380281690137,7,Monsoon,Saturday,July,2021,3
2021-08-01,SR,Karnataka,9057.0,0.0,170.1,24.93084507042254,8,Monsoon,Sunday,August,2021,3
2021-08-02,SR,Karnataka,10443.0,0.0,190.1,24.82816901408452,8,Monsoon,Monday,August,2021,3
2021-08-03,SR,Karnataka,10802.0,0.0,195.6,25.004788732394363,8,Monsoon,Tuesday,August,2021,3
2021-08-04,SR,Karnataka,10448.0,0.0,192.8,25.049295774647877,8,Monsoon,Wednesday,August,2021,3
2021-08-05,SR,Karnataka,10726.0,0.0,194.8,25.38422535211267,8,Monsoon,Thursday,August,2021,3
2021-08-06,SR,Karnataka,10836.0,0.0,195.6,25.56845070422535,8,Monsoon,Friday,August,2021,3
2021-08-07,SR,Karnataka,10603.0,0.0,194.4,25.65338028169014,8,Monsoon,Saturday,August,2021,3
2021-08-08,SR,Karnataka,10202.0,0.0,186.1,25.651408450704228,8,Monsoon,Sunday,August,2021,3
2021-08-09,SR,Karnataka,10912.0,0.0,201.6,25.565211267605637,8,Monsoon,Monday,August,2021,3
2021-08-10,SR,Karnataka,11023.0,0.0,204.6,24.791830985915485,8,Monsoon,Tuesday,August,2021,3
2021-08-11,SR,Karnataka,11371.0,0.0,203.6,24.99577464788733,8,Monsoon,Wednesday,August,2021,3
2021-08-12,SR,Karnataka,11213.0,0.0,202.3,24.4943661971831,8,Monsoon,Thursday,August,2021,3
2021-08-13,SR,Karnataka,10873.0,0.0,198.4,24.884366197183102,8,Monsoon,Friday,August,2021,3
2021-08-14,SR,Karnataka,10675.0,0.0,198.1,24.64549295774649,8,Monsoon,Saturday,August,2021,3
2021-08-15,SR,Karnataka,9730.0,0.0,181.8,24.243380281690143,8,Monsoon,Sunday,August,2021,3
2021-08-16,SR,Karnataka,10830.0,0.0,195.7,24.49211267605634,8,Monsoon,Monday,August,2021,3
2021-08-17,SR,Karnataka,10137.0,0.0,191.7,24.917042253521128,8,Monsoon,Tuesday,August,2021,3
2021-08-18,SR,Karnataka,10318.0,0.0,188.3,24.156760563380285,8,Monsoon,Wednesday,August,2021,3
2021-08-19,SR,Karnataka,10209.0,0.0,191.9,24.070140845070416,8,Monsoon,Thursday,August,2021,3
2021-08-20,SR,Karnataka,10522.0,0.0,195.2,24.169154929577466,8,Monsoon,Friday,August,2021,3
2021-08-21,SR,Karnataka,10378.0,0.0,192.5,23.890140845070434,8,Monsoon,Saturday,August,2021,3
2021-08-22,SR,Karnataka,8823.0,0.0,169.6,24.809295774647907,8,Monsoon,Sunday,August,2021,3
2021-08-23,SR,Karnataka,9520.0,0.0,180.4,24.96394366197183,8,Monsoon,Monday,August,2021,3
2021-08-24,SR,Karnataka,9369.0,0.0,185.7,25.217323943661974,8,Monsoon,Tuesday,August,2021,3
2021-08-25,SR,Karnataka,9600.0,0.0,188.8,25.235915492957755,8,Monsoon,Wednesday,August,2021,3
2021-08-26,SR,Karnataka,10390.0,0.0,195.8,25.252112676056345,8,Monsoon,Thursday,August,2021,3
2021-08-27,SR,Karnataka,10304.0,0.0,191.0,25.006760563380276,8,Monsoon,Friday,August,2021,3
2021-08-28,SR,Karnataka,9750.0,0.0,180.0,24.392816901408455,8,Monsoon,Saturday,August,2021,3
2021-08-29,SR,Karnataka,8043.0,0.0,154.7,24.145915492957748,8,Monsoon,Sunday,August,2021,3
2021-08-30,SR,Karnataka,8835.0,0.0,167.7,23.979295774647884,8,Monsoon,Monday,August,2021,3
2021-08-31,SR,Karnataka,9030.0,0.0,176.6,24.488028169014072,8,Monsoon,Tuesday,August,2021,3
2021-09-01,SR,Karnataka,9705.0,0.0,185.4,25.110985915492957,9,Monsoon,Wednesday,September,2021,3
2021-09-02,SR,Karnataka,9886.0,0.0,185.6,24.385070422535208,9,Monsoon,Thursday,September,2021,3
2021-09-03,SR,Karnataka,9480.0,0.0,178.9,24.399014084507034,9,Monsoon,Friday,September,2021,3
2021-09-04,SR,Karnataka,9208.0,0.0,169.3,24.091408450704225,9,Monsoon,Saturday,September,2021,3
2021-09-05,SR,Karnataka,8837.5,0.0,164.5,23.816338028169007,9,Monsoon,Sunday,September,2021,3
2021-09-06,SR,Karnataka,8467.0,0.0,159.7,23.541267605633788,9,Monsoon,Monday,September,2021,3
2021-09-07,SR,Karnataka,8496.0,0.0,160.3,23.92070422535211,9,Monsoon,Tuesday,September,2021,3
2021-09-08,SR,Karnataka,8470.0,0.0,163.7,24.618591549295775,9,Monsoon,Wednesday,September,2021,3
2021-09-09,SR,Karnataka,9341.0,0.0,177.5,24.766338028169017,9,Monsoon,Thursday,September,2021,3
2021-09-10,SR,Karnataka,8774.0,0.0,168.6,24.78943661971832,9,Monsoon,Friday,September,2021,3
2021-09-11,SR,Karnataka,9584.0,0.0,176.9,24.77084507042253,9,Monsoon,Saturday,September,2021,3
2021-09-12,SR,Karnataka,8838.0,0.0,166.4,24.744225352112668,9,Monsoon,Sunday,September,2021,3
2021-09-13,SR,Karnataka,9675.0,0.0,178.8,24.85535211267605,9,Monsoon,Monday,September,2021,3
2021-09-14,SR,Karnataka,9838.0,0.0,187.0,25.194647887323942,9,Monsoon,Tuesday,September,2021,3
2021-09-15,SR,Karnataka,10103.0,0.0,195.0,25.20154929577465,9,Monsoon,Wednesday,September,2021,3
2021-09-16,SR,Karnataka,10818.0,0.0,203.6,24.992957746478876,9,Monsoon,Thursday,September,2021,3
2021-09-17,SR,Karnataka,11444.0,0.0,211.3,25.388873239436617,9,Monsoon,Friday,September,2021,3
2021-09-18,SR,Karnataka,11723.0,0.0,216.2,25.590422535211268,9,Monsoon,Saturday,September,2021,3
2021-09-19,SR,Karnataka,11481.0,0.0,209.8,25.74788732394366,9,Monsoon,Sunday,September,2021,3
2021-09-20,SR,Karnataka,12125.0,0.0,219.4,25.531690140845072,9,Monsoon,Monday,September,2021,3
2021-09-21,SR,Karnataka,10923.0,0.0,205.7,24.8287323943662,9,Monsoon,Tuesday,September,2021,3
2021-09-22,SR,Karnataka,10782.0,0.0,205.0,25.084366197183098,9,Monsoon,Wednesday,September,2021,3
2021-09-23,SR,Karnataka,10643.0,0.0,204.0,24.757746478873237,9,Monsoon,Thursday,September,2021,3
2021-09-24,SR,Karnataka,11283.0,0.0,207.9,25.259014084507037,9,Monsoon,Friday,September,2021,3
2021-09-25,SR,Karnataka,10846.0,0.0,206.7,25.209014084507047,9,Monsoon,Saturday,September,2021,3
2021-09-26,SR,Karnataka,10176.0,0.0,192.6,24.33112676056338,9,Monsoon,Sunday,September,2021,3
2021-09-27,SR,Karnataka,10731.0,0.0,196.8,24.17845070422537,9,Monsoon,Monday,September,2021,3
2021-09-28,SR,Karnataka,10378.0,0.0,193.4,24.007605633802818,9,Monsoon,Tuesday,September,2021,3
2021-09-29,SR,Karnataka,10658.0,0.0,199.7,24.48535211267605,9,Monsoon,Wednesday,September,2021,3
2021-09-30,SR,Karnataka,11029.0,0.0,208.7,25.423098591549298,9,Monsoon,Thursday,September,2021,3
2021-10-01,SR,Karnataka,11197.0,0.0,201.4,25.443098591549294,10,Post-Monsoon,Friday,October,2021,4
2021-10-02,SR,Karnataka,8420.0,0.0,170.4,25.257746478873237,10,Post-Monsoon,Saturday,October,2021,4
2021-10-03,SR,Karnataka,8423.0,0.0,165.8,25.38338028169014,10,Post-Monsoon,Sunday,October,2021,4
2021-10-04,SR,Karnataka,9479.0,0.0,182.2,25.65408450704225,10,Post-Monsoon,Monday,October,2021,4
2021-10-05,SR,Karnataka,9194.0,0.0,183.6,25.22845070422536,10,Post-Monsoon,Tuesday,October,2021,4
2021-10-06,SR,Karnataka,8499.0,0.0,169.1,24.881408450704225,10,Post-Monsoon,Wednesday,October,2021,4
2021-10-07,SR,Karnataka,8136.0,0.0,168.5,25.278873239436617,10,Post-Monsoon,Thursday,October,2021,4
2021-10-08,SR,Karnataka,8615.0,0.0,170.6,24.886338028169014,10,Post-Monsoon,Friday,October,2021,4
2021-10-09,SR,Karnataka,8101.0,0.0,161.39999999999998,24.688309859154927,10,Post-Monsoon,Saturday,October,2021,4
2021-10-10,SR,Karnataka,7587.0,0.0,152.2,24.490281690140844,10,Post-Monsoon,Sunday,October,2021,4
2021-10-11,SR,Karnataka,8369.0,0.0,164.7,24.648169014084505,10,Post-Monsoon,Monday,October,2021,4
2021-10-12,SR,Karnataka,8404.0,0.0,166.4,24.36859154929577,10,Post-Monsoon,Tuesday,October,2021,4
2021-10-13,SR,Karnataka,8375.0,0.0,164.3,24.667323943661977,10,Post-Monsoon,Wednesday,October,2021,4
2021-10-14,SR,Karnataka,8286.0,0.0,162.8,25.18338028169014,10,Post-Monsoon,Thursday,October,2021,4
2021-10-15,SR,Karnataka,8264.5,0.0,161.0,25.290000000000003,10,Post-Monsoon,Friday,October,2021,4
2021-10-16,SR,Karnataka,8243.0,0.0,159.2,25.396619718309864,10,Post-Monsoon,Saturday,October,2021,4
2021-10-17,SR,Karnataka,7941.0,0.0,155.8,24.716056338028157,10,Post-Monsoon,Sunday,October,2021,4
2021-10-18,SR,Karnataka,8814.0,0.0,171.9,24.871549295774653,10,Post-Monsoon,Monday,October,2021,4
2021-10-19,SR,Karnataka,9259.0,0.0,180.2,24.66690140845071,10,Post-Monsoon,Tuesday,October,2021,4
2021-10-20,SR,Karnataka,9693.0,0.0,188.7,24.669295774647885,10,Post-Monsoon,Wednesday,October,2021,4
2021-10-21,SR,Karnataka,9774.0,0.0,185.9,24.74464788732394,10,Post-Monsoon,Thursday,October,2021,4
2021-10-22,SR,Karnataka,9496.0,0.0,183.9,24.976619718309856,10,Post-Monsoon,Friday,October,2021,4
2021-10-23,SR,Karnataka,9185.0,0.0,182.8,24.04985915492958,10,Post-Monsoon,Saturday,October,2021,4
2021-10-24,SR,Karnataka,7938.0,0.0,163.4,23.891267605633807,10,Post-Monsoon,Sunday,October,2021,4
2021-10-25,SR,Karnataka,8721.0,0.0,177.7,24.224366197183095,10,Post-Monsoon,Monday,October,2021,4
2021-10-26,SR,Karnataka,8814.0,0.0,180.4,24.164366197183103,10,Post-Monsoon,Tuesday,October,2021,4
2021-10-27,SR,Karnataka,8961.0,0.0,180.8,23.836197183098587,10,Post-Monsoon,Wednesday,October,2021,4
2021-10-28,SR,Karnataka,9482.0,0.0,188.1,23.712394366197177,10,Post-Monsoon,Thursday,October,2021,4
2021-10-29,SR,Karnataka,10020.0,0.0,187.7,23.554647887323934,10,Post-Monsoon,Friday,October,2021,4
2021-10-30,SR,Karnataka,9490.0,0.0,183.2,24.202676056338017,10,Post-Monsoon,Saturday,October,2021,4
2021-10-31,SR,Karnataka,8930.0,0.0,172.2,24.378873239436626,10,Post-Monsoon,Sunday,October,2021,4
2021-11-01,SR,Karnataka,8437.0,0.0,164.5,24.31422535211269,11,Post-Monsoon,Monday,November,2021,4
2021-11-02,SR,Karnataka,9066.0,0.0,174.7,23.87211267605634,11,Post-Monsoon,Tuesday,November,2021,4
2021-11-03,SR,Karnataka,9354.0,0.0,178.5,23.73676056338028,11,Post-Monsoon,Wednesday,November,2021,4
2021-11-04,SR,Karnataka,9225.0,0.0,173.4,23.900563380281678,11,Post-Monsoon,Thursday,November,2021,4
2021-11-05,SR,Karnataka,8413.0,0.0,160.1,24.048732394366205,11,Post-Monsoon,Friday,November,2021,4
2021-11-06,SR,Karnataka,8228.0,0.0,165.6,24.0,11,Post-Monsoon,Saturday,November,2021,4
2021-11-07,SR,Karnataka,8183.0,0.0,160.1,23.127887323943668,11,Post-Monsoon,Sunday,November,2021,4
2021-11-08,SR,Karnataka,8926.0,0.0,172.4,22.957464788732384,11,Post-Monsoon,Monday,November,2021,4
2021-11-09,SR,Karnataka,9089.0,0.0,174.1,23.037464788732393,11,Post-Monsoon,Tuesday,November,2021,4
2021-11-10,SR,Karnataka,9322.0,0.0,178.6,22.470704225352115,11,Post-Monsoon,Wednesday,November,2021,4
2021-11-11,SR,Karnataka,9356.0,0.0,172.1,21.587605633802823,11,Post-Monsoon,Thursday,November,2021,4
2021-11-12,SR,Karnataka,9085.0,0.0,169.4,22.11225352112676,11,Post-Monsoon,Friday,November,2021,4
2021-11-13,SR,Karnataka,8915.0,0.0,169.3,24.009436619718308,11,Post-Monsoon,Saturday,November,2021,4
2021-11-14,SR,Karnataka,8115.0,0.0,155.4,24.340563380281687,11,Post-Monsoon,Sunday,November,2021,4
2021-11-15,SR,Karnataka,8415.0,0.0,164.3,24.55507042253522,11,Post-Monsoon,Monday,November,2021,4
2021-11-16,SR,Karnataka,8457.0,0.0,161.7,24.253098591549296,11,Post-Monsoon,Tuesday,November,2021,4
2021-11-17,SR,Karnataka,7937.0,0.0,158.1,24.05028169014085,11,Post-Monsoon,Wednesday,November,2021,4
2021-11-18,SR,Karnataka,7746.0,0.0,155.6,22.79380281690141,11,Post-Monsoon,Thursday,November,2021,4
2021-11-19,SR,Karnataka,7722.0,0.0,146.6,23.164647887323934,11,Post-Monsoon,Friday,November,2021,4
2021-11-20,SR,Karnataka,7351.0,0.0,143.4,23.936901408450712,11,Post-Monsoon,Saturday,November,2021,4
2021-11-21,SR,Karnataka,6491.0,0.0,130.5,23.725492957746482,11,Post-Monsoon,Sunday,November,2021,4
2021-11-22,SR,Karnataka,7637.0,0.0,147.9,23.728028169014095,11,Post-Monsoon,Monday,November,2021,4
2021-11-23,SR,Karnataka,7756.0,0.0,150.1,24.228450704225356,11,Post-Monsoon,Tuesday,November,2021,4
2021-11-24,SR,Karnataka,7615.0,0.0,147.3,24.195774647887326,11,Post-Monsoon,Wednesday,November,2021,4
2021-11-25,SR,Karnataka,7554.0,0.0,147.1,23.840985915492965,11,Post-Monsoon,Thursday,November,2021,4
2021-11-26,SR,Karnataka,8109.0,0.0,151.0,23.46661971830986,11,Post-Monsoon,Friday,November,2021,4
2021-11-27,SR,Karnataka,7564.0,0.0,148.9,22.626338028169023,11,Post-Monsoon,Saturday,November,2021,4
2021-11-28,SR,Karnataka,6863.0,0.0,132.9,21.532253521126762,11,Post-Monsoon,Sunday,November,2021,4
2021-11-29,SR,Karnataka,7989.0,0.0,142.9,22.574788732394367,11,Post-Monsoon,Monday,November,2021,4
2021-11-30,SR,Karnataka,7989.0,0.0,141.1,22.91014084507042,11,Post-Monsoon,Tuesday,November,2021,4
2021-12-01,SR,Karnataka,8131.0,0.0,153.5,23.2974647887324,12,Winter,Wednesday,December,2021,4
2021-12-02,SR,Karnataka,8234.0,0.0,155.3,23.289014084507038,12,Winter,Thursday,December,2021,4
2021-12-03,SR,Karnataka,8431.0,0.0,159.3,23.112253521126757,12,Winter,Friday,December,2021,4
2021-12-04,SR,Karnataka,7862.0,0.0,155.6,23.541549295774654,12,Winter,Saturday,December,2021,4
2021-12-05,SR,Karnataka,6950.0,0.0,137.6,23.736760563380287,12,Winter,Sunday,December,2021,4
2021-12-06,SR,Karnataka,7988.0,0.0,155.2,23.359014084507038,12,Winter,Monday,December,2021,4
2021-12-07,SR,Karnataka,8199.0,0.0,156.7,22.880845070422534,12,Winter,Tuesday,December,2021,4
2021-12-08,SR,Karnataka,8275.0,0.0,160.7,22.659154929577465,12,Winter,Wednesday,December,2021,4
2021-12-09,SR,Karnataka,8832.0,0.0,165.5,23.212535211267614,12,Winter,Thursday,December,2021,4
2021-12-10,SR,Karnataka,8662.0,0.0,163.7,22.89140845070423,12,Winter,Friday,December,2021,4
2021-12-11,SR,Karnataka,8554.0,0.0,164.5,22.838591549295778,12,Winter,Saturday,December,2021,4
2021-12-12,SR,Karnataka,7786.0,0.0,149.0,22.878873239436615,12,Winter,Sunday,December,2021,4
2021-12-13,SR,Karnataka,9177.0,0.0,165.7,22.743098591549305,12,Winter,Monday,December,2021,4
2021-12-14,SR,Karnataka,9025.0,0.0,170.9,22.328732394366188,12,Winter,Tuesday,December,2021,4
2021-12-15,SR,Karnataka,9410.0,0.0,174.2,21.766478873239436,12,Winter,Wednesday,December,2021,4
2021-12-16,SR,Karnataka,9387.0,0.0,177.9,21.804084507042255,12,Winter,Thursday,December,2021,4
2021-12-17,SR,Karnataka,9932.0,0.0,181.7,21.578028169014075,12,Winter,Friday,December,2021,4
2021-12-18,SR,Karnataka,10005.0,0.0,180.6,20.389718309859155,12,Winter,Saturday,December,2021,4
2021-12-19,SR,Karnataka,9152.0,0.0,168.6,19.38704225352113,12,Winter,Sunday,December,2021,4
2021-12-20,SR,Karnataka,9819.0,0.0,182.4,19.316338028169014,12,Winter,Monday,December,2021,4
2021-12-21,SR,Karnataka,10542.0,0.0,190.9,20.159154929577472,12,Winter,Tuesday,December,2021,4
2021-12-22,SR,Karnataka,10637.0,0.0,193.9,20.398732394366192,12,Winter,Wednesday,December,2021,4
2021-12-23,SR,Karnataka,11276.0,0.0,200.5,20.63873239436619,12,Winter,Thursday,December,2021,4
2021-12-24,SR,Karnataka,11373.0,0.0,203.2,20.75478873239436,12,Winter,Friday,December,2021,4
2021-12-25,SR,Karnataka,11045.0,0.0,199.0,21.2887323943662,12,Winter,Saturday,December,2021,4
2021-12-26,SR,Karnataka,10311.0,0.0,187.1,21.169436619718308,12,Winter,Sunday,December,2021,4
2021-12-27,SR,Karnataka,11131.0,0.0,199.9,21.16633802816901,12,Winter,Monday,December,2021,4
2021-12-28,SR,Karnataka,11310.0,0.0,204.3,20.943661971830988,12,Winter,Tuesday,December,2021,4
2021-12-29,SR,Karnataka,11536.0,0.0,206.6,21.241690140845083,12,Winter,Wednesday,December,2021,4
2021-12-30,SR,Karnataka,11750.0,0.0,207.5,21.58112676056339,12,Winter,Thursday,December,2021,4
2021-12-31,SR,Karnataka,11910.0,0.0,208.1,22.53690140845071,12,Winter,Friday,December,2021,4
2022-01-01,SR,Karnataka,11404.0,0.0,201.0,22.74408450704225,1,Winter,Saturday,January,2022,1
2022-01-02,SR,Karnataka,10742.0,0.0,191.2,22.46732394366197,1,Winter,Sunday,January,2022,1
2022-01-03,SR,Karnataka,11539.0,0.0,209.3,22.008028169014082,1,Winter,Monday,January,2022,1
2022-01-04,SR,Karnataka,12048.0,0.0,214.9,21.594366197183106,1,Winter,Tuesday,January,2022,1
2022-01-05,SR,Karnataka,11711.0,0.0,216.6,21.372676056338037,1,Winter,Wednesday,January,2022,1
2022-01-06,SR,Karnataka,12455.0,0.0,219.8,21.69929577464788,1,Winter,Thursday,January,2022,1
2022-01-07,SR,Karnataka,12565.0,0.0,221.3,22.20211267605634,1,Winter,Friday,January,2022,1
2022-01-08,SR,Karnataka,12759.0,0.0,225.5,22.677042253521133,1,Winter,Saturday,January,2022,1
2022-01-09,SR,Karnataka,11531.0,0.0,209.7,22.65845070422535,1,Winter,Sunday,January,2022,1
2022-01-10,SR,Karnataka,12171.0,0.0,220.4,22.632394366197182,1,Winter,Monday,January,2022,1
2022-01-11,SR,Karnataka,12531.0,0.0,223.9,22.658028169014095,1,Winter,Tuesday,January,2022,1
2022-01-12,SR,Karnataka,12376.0,0.0,222.6,22.254647887323944,1,Winter,Wednesday,January,2022,1
2022-01-13,SR,Karnataka,12461.0,0.0,224.2,22.030704225352103,1,Winter,Thursday,January,2022,1
2022-01-14,SR,Karnataka,13080.0,0.0,227.1,22.084084507042256,1,Winter,Friday,January,2022,1
2022-01-15,SR,Karnataka,12439.0,0.0,216.6,22.79478873239437,1,Winter,Saturday,January,2022,1
2022-01-16,SR,Karnataka,11135.0,0.0,213.3,23.134929577464792,1,Winter,Sunday,January,2022,1
2022-01-17,SR,Karnataka,12672.0,0.0,234.7,22.99577464788732,1,Winter,Monday,January,2022,1
2022-01-18,SR,Karnataka,12229.0,0.0,225.9,22.566619718309866,1,Winter,Tuesday,January,2022,1
2022-01-19,SR,Karnataka,12624.0,0.0,229.0,22.184084507042247,1,Winter,Wednesday,January,2022,1
2022-01-20,SR,Karnataka,13112.0,0.0,233.1,22.213802816901406,1,Winter,Thursday,January,2022,1
2022-01-21,SR,Karnataka,13328.0,0.0,232.1,22.75732394366197,1,Winter,Friday,January,2022,1
2022-01-22,SR,Karnataka,13088.0,0.0,231.9,22.770704225352112,1,Winter,Saturday,January,2022,1
2022-01-23,SR,Karnataka,12080.0,0.0,213.8,22.046619718309863,1,Winter,Sunday,January,2022,1
2022-01-24,SR,Karnataka,13581.0,0.0,244.6,21.416197183098586,1,Winter,Monday,January,2022,1
2022-01-25,SR,Karnataka,13340.0,0.0,245.2,21.438591549295776,1,Winter,Tuesday,January,2022,1
2022-01-26,SR,Karnataka,12482.0,0.0,224.3,22.203661971830986,1,Winter,Wednesday,January,2022,1
2022-01-27,SR,Karnataka,13100.0,0.0,229.4,22.65042253521127,1,Winter,Thursday,January,2022,1
2022-01-28,SR,Karnataka,13482.0,0.0,234.4,22.306197183098593,1,Winter,Friday,January,2022,1
2022-01-29,SR,Karnataka,13223.0,0.0,234.6,22.519014084507045,1,Winter,Saturday,January,2022,1
2022-01-30,SR,Karnataka,13100.0,0.0,228.8,23.789999999999996,1,Winter,Sunday,January,2022,1
2022-01-31,SR,Karnataka,13368.0,0.0,240.7,24.438169014084508,1,Winter,Monday,January,2022,1
2022-02-01,SR,Karnataka,13065.0,0.0,241.4,24.168309859154924,2,Winter,Tuesday,February,2022,1
2022-02-02,SR,Karnataka,13428.0,0.0,244.1,23.97338028169013,2,Winter,Wednesday,February,2022,1
2022-02-03,SR,Karnataka,13418.0,0.0,242.2,23.623239436619723,2,Winter,Thursday,February,2022,1
2022-02-04,SR,Karnataka,13318.5,0.0,243.05,23.43929577464789,2,Winter,Friday,February,2022,1
2022-02-05,SR,Karnataka,13219.0,0.0,243.9,23.255352112676054,2,Winter,Saturday,February,2022,1
2022-02-06,SR,Karnataka,12707.0,0.0,229.9,23.867323943661972,2,Winter,Sunday,February,2022,1
2022-02-07,SR,Karnataka,13560.0,0.0,246.1,24.20901408450704,2,Winter,Monday,February,2022,1
2022-02-08,SR,Karnataka,13309.0,0.0,249.8,24.17239436619718,2,Winter,Tuesday,February,2022,1
2022-02-09,SR,Karnataka,13390.0,0.0,250.6,23.939014084507033,2,Winter,Wednesday,February,2022,1
2022-02-10,SR,Karnataka,13437.0,0.0,249.2,23.686338028169008,2,Winter,Thursday,February,2022,1
2022-02-11,SR,Karnataka,13498.0,0.0,248.2,23.76661971830986,2,Winter,Friday,February,2022,1
2022-02-12,SR,Karnataka,13702.0,0.0,250.1,23.887323943661976,2,Winter,Saturday,February,2022,1
2022-02-13,SR,Karnataka,13185.0,0.0,237.2,23.70380281690141,2,Winter,Sunday,February,2022,1
2022-02-14,SR,Karnataka,13814.0,0.0,250.6,23.84535211267605,2,Winter,Monday,February,2022,1
2022-02-15,SR,Karnataka,14142.0,0.0,255.8,23.962957746478875,2,Winter,Tuesday,February,2022,1
2022-02-16,SR,Karnataka,13833.0,0.0,256.2,24.423521126760555,2,Winter,Wednesday,February,2022,1
2022-02-17,SR,Karnataka,13856.0,0.0,256.3,24.554366197183104,2,Winter,Thursday,February,2022,1
2022-02-18,SR,Karnataka,13912.0,0.0,256.4,24.828450704225354,2,Winter,Friday,February,2022,1
2022-02-19,SR,Karnataka,13828.0,0.0,257.5,24.94929577464789,2,Winter,Saturday,February,2022,1
2022-02-20,SR,Karnataka,13323.0,0.0,245.0,25.431126760563377,2,Winter,Sunday,February,2022,1
2022-02-21,SR,Karnataka,14311.0,0.0,257.4,26.04154929577465,2,Winter,Monday,February,2022,1
2022-02-22,SR,Karnataka,14309.0,0.0,265.1,26.227746478873243,2,Winter,Tuesday,February,2022,1
